id,layer,state,state_abb,county,operator,name,sqft,lat,lon
00002744301,building,New Jersey,NJ,Middlesex County,,Verizon,105786,40.54426,-74.49652
00014930068,building,New Mexico,NM,Bernalillo County,Sandia National Laboratories,HPC,158463,35.04994,-106.54282
00015884451,building,New Jersey,NJ,Union County,Barclays,Barclays Datacenter,94373,40.64375,-74.28548
00016282459,building,Maryland,MD,Anne Arundel County,AiNET,CyberNAP Glen Burnie,89879,39.14024,-76.60643
00019390019,building,North Dakota,ND,Cass County,,Dakota Carrier Network,25931,46.8151,-96.84433
00019787207,building,Virginia,VA,Prince William County,Microsoft,Microsoft Data Center 1,248706,38.80241,-77.58238
00025706343,building,Texas,TX,Tarrant County,Cyxtera,Cyxtera Dallas-Fort Worth Data Center,309104,32.83272,-97.04104
00028544618,building,Texas,TX,Dallas County,Equinix,Equinix Infomart,239835,32.80094,-96.81951
00029827954,building,Massachusetts,MA,Middlesex County,,CoreSite BO1,133960,42.37671,-71.07976
00030666790,building,California,CA,Los Angeles County,United States Postal Service,USPO Terminal Annex,99270,34.0581,-118.23539
00030827429,building,Texas,TX,Dallas County,,DataBank,43564,32.7783,-96.79844
00031250931,building,Ohio,OH,Warren County,CyrusOne,CyrusOne Cincinnati-Mason CIN3,82813,39.3039,-84.31158
00031800424,building,California,CA,San Diego County,,LightEdge SAN1,83576,32.82787,-117.12993
00031803515,building,California,CA,San Diego County,EdgeConneX,EdgeConneX San Diego,39204,32.84231,-117.16934
00032560290,building,California,CA,Sacramento County,NTT,RagingWire CA2,204702,38.6504,-121.49195
00032560292,building,California,CA,Sacramento County,NTT,RagingWire CA1,192302,38.65043,-121.48919
00035491576,building,California,CA,Santa Clara County,Equinix,Equinix SV1,135022,37.24159,-121.78332
00036897140,building,Ohio,OH,Hamilton County,,,13074,39.29405,-84.41211
00037877544,building,California,CA,Santa Clara County,Lumen Technologies,Lumen Sunnyvale 1,77132,37.37344,-121.98781
00037947313,building,California,CA,Santa Clara County,,OpenColo,65471,37.37882,-121.95594
00037947314,building,California,CA,Santa Clara County,Equinix,Equinix Santa Clara SV2,81106,37.37843,-121.95499
00037947315,building,California,CA,Santa Clara County,Layer42,Layer42 Santa Clara,25031,37.37804,-121.95415
00038305431,building,California,CA,Santa Clara County,Digital Realty,Digital Realty Silicon Valley SJC34,129242,37.37239,-121.97362
00038305568,building,California,CA,Santa Clara County,Csquare,Csquare SFO1,92193,37.37152,-121.9697
00038305611,building,California,CA,Santa Clara County,Vantage,,89293,37.37339,-121.97269
00039083541,building,Georgia,GA,Fulton County,,Strategic Datasphere,127487,34.0948,-84.2357
00039083797,building,Georgia,GA,Fulton County,Flexential,Flexential Atlanta - Alpharetta Data Center,74814,34.08701,-84.25175
00039083830,building,Georgia,GA,Fulton County,,Secure Data Center,184012,34.09371,-84.25088
00040608200,building,California,CA,Santa Clara County,Cologix,Cologix Santa Clara SV1 Data Center,80686,37.36533,-121.9617
00042323063,building,Missouri,MO,St. Louis city,,Netrality Data Centers,23093,38.62926,-90.19717
00045448535,building,Minnesota,MN,Hennepin County,,,51180,44.99146,-93.28029
00045583050,building,Virginia,VA,Prince William County,,,52906,38.80341,-77.51058
00045776978,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD11,122474,38.7905,-77.54111
00045776979,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD24,31388,38.79035,-77.54001
00045776988,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD7,109423,38.7912,-77.53828
00046128119,building,Ohio,OH,Hamilton County,CyrusOne,CyrusOne CIN2,29534,39.10269,-84.5179
00046831933,building,Virginia,VA,Prince William County,Digital Realty,VA 4,263538,38.77811,-77.59488
00048242814,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD10,112726,39.02165,-77.43288
00048242816,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD32,35700,39.02157,-77.43479
00052059176,building,Oregon,OR,Washington County,NTT,NTT RagingWire Data Center,260339,45.54958,-122.93739
00052094269,building,Virginia,VA,Loudoun County,Centersquare,Centersquare IAD1-B,79070,39.02391,-77.41519
00052094270,building,Virginia,VA,Loudoun County,Centersquare,Centersquare IAD1-A,89830,39.02332,-77.4132
00052094294,building,Virginia,VA,Loudoun County,Centersquare,Centersquare IAD1-C,135383,39.02476,-77.4122
00052227492,building,Minnesota,MN,Carver County,Flexential,Flexential Minneapolis - Chaska,135505,44.85159,-93.59883
00052958203,building,Colorado,CO,Denver County,,Pearl Plaza Office Building,48787,39.74523,-104.97933
00054119665,building,California,CA,Santa Clara County,Csquare,Csquare SFO2,146098,37.39758,-121.98087
00054119667,building,California,CA,Santa Clara County,Csquare,Csquare SFO2,115693,37.39862,-121.98111
00054121151,building,California,CA,Santa Clara County,Quality Technology Services,QTS Santa Clara 1,32173,37.39398,-121.97831
00054173383,building,California,CA,Santa Clara County,CoreSite,CoreSite SV3,57809,37.37514,-121.97171
00054173753,building,California,CA,Santa Clara County,CoreSite,CoreSite SV6,61065,37.3763,-121.97208
00054173755,building,California,CA,Santa Clara County,CoreSite,CoreSite SV8,41609,37.37738,-121.97184
00054383196,building,California,CA,Santa Clara County,CoreSite,CoreSite SV5,50856,37.3752,-121.97069
00054383197,building,California,CA,Santa Clara County,CoreSite,CoreSite SV9,60403,37.37556,-121.96961
00058708529,building,California,CA,Santa Clara County,Quality Technology Services,QTS Santa Clara 2,36808,37.39272,-121.9784
00059294476,building,Virginia,VA,Loudoun County,Stack Infrastructure,STACK NVA01A - Northern Virginia,179330,39.0047,-77.44176
00063619642,building,Minnesota,MN,Hennepin County,,Minnesota Gateway Data Center,87697,44.9713,-93.25465
00069827429,building,New York,NY,Albany County,,IBM Building,15355,42.64935,-73.75275
00071187940,building,Michigan,MI,Wayne County,Verizon Wireless,,24933,42.32627,-83.07699
00079056848,building,New Hampshire,NH,Strafford County,University of New Hampshire,,30553,43.14362,-70.95247
00079158387,building,Virginia,VA,Fairfax County,Digital Realty,VA3,96241,38.94846,-77.3273
00079159494,building,Virginia,VA,Fairfax County,Evocative,IAD1,19325,38.94882,-77.32941
00079298926,building,Virginia,VA,Fairfax County,CoreSite,CoreSite Reston Campus VA1,138035,38.95059,-77.36455
00079818498,building,Virginia,VA,Fairfax County,CoreSite,CoreSite Reston VA3,249707,38.94847,-77.37237
00087058670,building,New Hampshire,NH,Rockingham County,FirstLight,,9316,43.07612,-70.80804
00089784186,building,Colorado,CO,Denver County,,Insurance Exchange Building,19807,39.74557,-104.99569
00093210344,building,Maryland,MD,Montgomery County,Lincoln Rackhouse,Lincoln Rackhouse Maryland,146301,39.05856,-76.96432
00095349317,building,Ohio,OH,Warren County,,CyrusOne Cincinnati-Lebanon,198403,39.38902,-84.22188
00095782052,building,New Jersey,NJ,Hudson County,Equinix,Equinix NY7 Data Center,68650,40.79686,-74.03114
00099813512,building,California,CA,Santa Clara County,Equinix,Equinix SV4,122369,37.41456,-122.01458
00102129663,building,Texas,TX,Bexar County,H5 Data Centers,H5 Data Centers San Antonio,20898,29.42937,-98.48691
00104082694,building,Iowa,IA,Polk County,,Aureon,11253,41.588,-93.63101
00116005354,building,North Carolina,NC,Catawba County,,,564402,35.58801,-81.26253
00122665255,building,Connecticut,CT,Greater Bridgeport Planning Region,Digital Realty,Digital Realty New York HVN10,134982,41.24085,-73.1473
00124088810,building,Illinois,IL,DuPage County,,Lincoln Rackhouse,70123,41.77216,-88.21709
00128499684,building,Illinois,IL,Cook County,Digital Realty,Digital Realty CH1,469756,41.99424,-87.96217
00131874718,building,Minnesota,MN,Ramsey County,H5,H5 Minneapolis,108201,44.97225,-93.14746
00131891022,building,Arizona,AZ,Maricopa County,,Iron Mountain Records Storage,145832,33.42038,-112.04133
00132746406,building,California,CA,Santa Clara County,Equinix,Equinix SV8,12034,37.4459,-122.16078
00138260136,building,Illinois,IL,Champaign County,,NCSA Petascale Computing Facility,45620,40.09526,-88.24203
00138643160,building,Ohio,OH,Clark County,,LexisNexus Springfield,79937,39.91278,-83.72376
00149379943,building,Illinois,IL,Cook County,Digital Realty,Digital Realty ORD11,9092,41.87429,-87.62995
00151179323,building,Arizona,AZ,Maricopa County,Lumen Technologies,Lumen,25456,33.49434,-112.07079
00152163711,building,Arizona,AZ,Maricopa County,,L3Harris Technologies Inc,14469,33.30536,-111.6717
00152163722,building,Arizona,AZ,Maricopa County,,AZ Labs,31625,33.30627,-111.6717
00152449872,building,Illinois,IL,Cook County,Serverfarm,Serverfarm CH1,56419,41.87094,-87.64014
00155739337,building,Arizona,AZ,Maricopa County,,Aligned Energy Data Center,512814,33.65904,-112.11117
00156468497,building,Virginia,VA,Fairfax County,,,19578,38.9137,-77.22584
00156520409,building,Illinois,IL,Cook County,,Lakeside Technology Center,129156,41.85365,-87.61836
00157362579,building,Arizona,AZ,Maricopa County,Flexential,Flexential Phoenix - Deer Valley,110023,33.68467,-112.09836
00161126131,building,California,CA,Santa Clara County,Equinix,Equinix SV5,166314,37.24204,-121.78184
00166431620,building,Nebraska,NE,Douglas County,Union Pacific Railroad,"Union Pacific Jack Koraleski Technology, Research & Development Center",54386,41.318,-96.05034
00168129695,building,Pennsylvania,PA,Allegheny County,,DataBank Pittsburgh PIT2,60007,40.45137,-80.19012
00169170979,building,New Mexico,NM,Bernalillo County,,Molina Healthcare,25568,34.99545,-106.61803
00172739950,building,Nevada,NV,Clark County,Switch,Switch12,378533,36.06174,-115.21329
00172739953,building,Nevada,NV,Clark County,Switch,Switch Las Vegas 7,324714,36.05993,-115.21025
00174242795,building,Illinois,IL,Cook County,EdgeConneX,EdgeConneX CHI01,120191,42.00078,-87.95077
00178331621,building,Maryland,MD,Frederick County,,,64023,39.37778,-77.41152
00187574082,building,New Jersey,NJ,Middlesex County,,Verizon Wireline Network Building,32247,40.4949,-74.44309
00190868312,building,California,CA,Sacramento County,NTT,RagingWire CA3,151366,38.64424,-121.49876
00191655977,building,Iowa,IA,Pottawattamie County,,,227733,41.22149,-95.86382
00192307107,building,California,CA,San Francisco County,Digital Realty,360 Spear Street Data Center,34599,37.78899,-122.39014
00193611192,building,New Jersey,NJ,Hudson County,Equinix,Equinix New York Secaucus NY5,211455,40.7786,-74.0723
00193611211,building,New Jersey,NJ,Hudson County,Equinix,Equinix New York Secaucus NY4,317271,40.77643,-74.06978
00193611216,building,New Jersey,NJ,Hudson County,Equinix,Equinix NY3,274326,40.77485,-74.06889
00193611219,building,New Jersey,NJ,Hudson County,Equinix,Equinix New York Secaucus NY2,402960,40.77742,-74.07592
00193612533,building,New Jersey,NJ,Hudson County,Centersquare,Centersquare NYC3 Data Center,143163,40.78616,-74.06918
00194049551,building,California,CA,Sacramento County,Quality Technology Services,QTS Sacramento,90196,38.64635,-121.48622
00195165330,building,Missouri,MO,Platte County,,,59078,39.2906,-94.67586
00195165354,building,Missouri,MO,Platte County,,,240121,39.29566,-94.67347
00195165374,building,Missouri,MO,Platte County,,Black Rock Financial Management,80025,39.29549,-94.67803
00195169261,building,Missouri,MO,Platte County,,,51140,39.30241,-94.68479
00195664350,building,Oklahoma,OK,Tulsa County,,Cherokee Data Center,414827,36.26255,-95.91003
00199252950,building,Illinois,IL,DuPage County,CyrusOne,CyrusOne Chicago Aurora CME,483103,41.79671,-88.2436
00200989527,building,Colorado,CO,Arapahoe County,,Xfinity/Comcast Data Center,51338,39.58831,-104.83243
00203432103,building,Indiana,IN,Monroe County,Indiana University,IU Data Center,94298,39.17442,-86.5007
00204316962,building,New Jersey,NJ,Middlesex County,,IO Datacenter,829908,40.5209,-74.34732
00204460681,building,New Jersey,NJ,Middlesex County,,DataBank Piscataway EWR2,50646,40.54921,-74.45821
00204460799,building,New Jersey,NJ,Middlesex County,,Optimum,68126,40.54683,-74.49203
00204460812,building,New Jersey,NJ,Middlesex County,Equinix,Equinix,62331,40.54488,-74.49538
00204460835,building,New Jersey,NJ,Middlesex County,Barclays,Barclays Datacenter,352286,40.54724,-74.45974
00204460903,building,New Jersey,NJ,Middlesex County,Digital Realty,Digital Realty New York EWR12,302795,40.5529,-74.4593
00204460950,building,New Jersey,NJ,Middlesex County,Digital Realty,Digital Realty New York EWR11,96114,40.55378,-74.45718
00205724881,building,Washington,WA,King County,,Intergate Seattle East Building 2,107319,47.49503,-122.29057
00205724885,building,Washington,WA,King County,Sabey,Intergate Seattle East Building 1,97862,47.49486,-122.28819
00205823968,building,California,CA,Santa Clara County,Equinix,Equinix SV15,38211,37.3755,-121.98841
00205823970,building,California,CA,Santa Clara County,Equinix,Equinix SV16,26347,37.37612,-121.98869
00205823971,building,California,CA,Santa Clara County,Equinix,Equinix SV17,42360,37.37653,-121.98858
00205823980,building,California,CA,Santa Clara County,Equinix,Equinix SV14,20213,37.37496,-121.98851
00205846843,building,California,CA,Santa Clara County,CoreSite,CoreSite SV4,51928,37.37626,-121.97068
00209073635,building,California,CA,Santa Clara County,Lumen Technologies,Lumen Santa Clara,25424,37.377,-121.95208
00209073636,building,California,CA,Santa Clara County,Prime,Prime Santa Clara,30065,37.37502,-121.95325
00209073641,building,California,CA,Santa Clara County,Digital Realty,Digital Realty Silicon Valley SJC10,57051,37.37582,-121.95334
00209073645,building,California,CA,Santa Clara County,,Colovore,24161,37.37673,-121.95315
00209073647,building,California,CA,Santa Clara County,Digital Realty,Digital Realty Silicon Valley SJC30,48539,37.37829,-121.95811
00209073649,building,California,CA,Santa Clara County,Digital Realty,Digital Realty Silicon Valley SJC15,24615,37.375,-121.95408
00209073653,building,California,CA,Santa Clara County,Digital Realty,Digital Realty Silicon Valley SJC16,42504,37.37493,-121.95599
00209073657,building,California,CA,Santa Clara County,Digital Realty,Digital Realty Silicon Valley SJC29,40287,37.37502,-121.9581
00209073658,building,California,CA,Santa Clara County,Csquare,Csquare SFO4,27286,37.37578,-121.95519
00209073659,building,California,CA,Santa Clara County,Prime,Prime SANTA CLARA DATA CENTER,25825,37.37503,-121.95488
00209076412,building,California,CA,Santa Clara County,Digital Realty,Digital Realty Silicon Valley SJC11,44027,37.37634,-121.94853
00209077298,building,California,CA,Santa Clara County,Lumen Technologies,Lumen,15840,37.37758,-121.95068
00209087373,building,California,CA,Santa Clara County,Digital Realty,Silicon Valley SJC31,146597,37.37225,-121.94833
00209105766,building,California,CA,Santa Clara County,,,18864,37.37978,-121.94991
00209117217,building,California,CA,Santa Clara County,,Evocative Santa Clara SJC11,51418,37.38954,-121.96195
00209786637,building,Illinois,IL,Cook County,Quality Technology Services,QTS Chicago,267112,41.84219,-87.66901
00210222970,building,Illinois,IL,Cook County,Iron Mountain,Iron Mountain Data & Record Storage,106033,41.8488,-87.64551
00210917861,building,Arizona,AZ,Maricopa County,,Data Storage Centers,38109,33.42169,-112.0343
00211832626,building,Massachusetts,MA,Essex County,TierPoint,,51354,42.68571,-71.2086
00214321737,building,Massachusetts,MA,Middlesex County,Markley Group,Markley Data Center,123665,42.63026,-71.30442
00215630401,building,North Carolina,NC,Mecklenburg County,Flexential,Flexential Charlotte - South,33741,35.13543,-80.93687
00220518160,building,Arizona,AZ,Maricopa County,Digital Realty,Digital Realty Data Center,67568,33.34465,-111.89923
00221201212,building,Washington,WA,King County,Comcast,,8025,47.69332,-122.31732
00221897579,building,Virginia,VA,Fairfax County,,Equinix DC97,43991,38.96157,-77.37742
00222672860,building,Virginia,VA,Prince William County,Amazon Web Services,Amazon IAD-55,228140,38.81506,-77.64876
00223783259,building,Washington,WA,King County,,CTI Biopharma,20600,47.61779,-122.35669
00223928497,building,Washington,WA,King County,Digital Realty,Westin Building,13117,47.61436,-122.33886
00224100721,building,Virginia,VA,Prince William County,,COPT Data Center,127955,38.74728,-77.53185
00224139416,building,California,CA,Santa Clara County,,Dell 350 Holger Way,45282,37.41841,-121.94308
00224174031,building,California,CA,Santa Clara County,SV Colo,SV Colo,57709,37.36431,-121.9588
00224998784,building,California,CA,Santa Clara County,Microsoft,Microsoft,166655,37.36207,-121.94644
00225745958,building,Virginia,VA,Fauquier County,,OVH US East Vint Hill,85783,38.74744,-77.67445
00231047065,building,Wyoming,WY,Laramie County,University Corporation for Atmospheric Research,NCAR-Wyoming Supercomputing Center,101129,41.12879,-104.89749
00231664575,building,Washington,WA,King County,H5 Data Centers,The Seattle Times,48589,47.61898,-122.33646
00233888384,building,North Carolina,NC,Wake County,,Segra Data Center,46141,35.72499,-78.66236
00234722029,building,Virginia,VA,Loudoun County,Equinix,Equinix Ashburn DC2,175215,39.01647,-77.45901
00234722720,building,Virginia,VA,Loudoun County,H5,H5 Data Centers Ashburn,83656,39.01367,-77.45172
00239032142,building,South Dakota,SD,Minnehaha County,,TierPoint Sioux Falls West Data Center,55963,43.60697,-96.80919
00239147373,building,Virginia,VA,Fairfax County,Lumen Technologies,Lumen McLean,42056,38.92002,-77.21162
00239147724,building,Virginia,VA,Fairfax County,DataBank,DataBank McLean IAD2,22957,38.91991,-77.21358
00240724127,building,Utah,UT,Salt Lake County,,eBay,183167,40.56375,-112.04772
00243242167,building,Illinois,IL,DuPage County,Equinix,Equinix Chicago Data CH7,47336,41.81256,-87.97284
00244490839,building,Arizona,AZ,Maricopa County,,PhoenixNAP,79223,33.41605,-112.00943
00247427998,building,New York,NY,Richmond County,Merrill Lynch,Merrill Lynch Data Center,63435,40.60738,-74.17318
00247428943,building,New York,NY,Richmond County,Telehouse,Telehouse Teleport,69999,40.60699,-74.17489
00250052753,building,New York,NY,New York County,,32 Avenue of the Americas,42396,40.72,-74.00464
00251716328,building,Virginia,VA,Fairfax County,Digital Realty,Digital Realty,72337,38.91013,-77.47258
00253682978,building,Missouri,MO,St. Louis city,,TierPoint,24039,38.62976,-90.19642
00254583328,building,Nevada,NV,Clark County,,Verizon,25884,36.14473,-115.07793
00254742608,building,Texas,TX,Bexar County,,,127563,29.44667,-98.64069
00254742609,building,Texas,TX,Bexar County,,,142712,29.44792,-98.64113
00254742610,building,Texas,TX,Bexar County,,,36014,29.4472,-98.64099
00254773884,building,Texas,TX,Collin County,,,121665,33.09599,-96.68157
00254773897,building,Texas,TX,Collin County,Centersquare,Evoque Allen DA1,114534,33.09506,-96.68376
00256728809,building,Nebraska,NE,Douglas County,,,69219,41.26142,-95.9365
00257581364,building,Virginia,VA,Henrico County,Flexential,Flexential - Richmond,39778,37.64689,-77.4387
00258343744,building,Virginia,VA,Fairfax County,Amazon Web Services,Amazon IAD-9,85855,38.89965,-77.45344
00258343748,building,Virginia,VA,Fairfax County,,Amazon IAD22,30140,38.8979,-77.4551
00258343749,building,Virginia,VA,Fairfax County,Amazon Web Services,Amazon IAD-1,93882,38.89786,-77.45408
00258519934,building,Virginia,VA,Fairfax County,,,43330,38.90925,-77.47225
00258519959,building,Virginia,VA,Fairfax County,,,32222,38.9098,-77.47347
00260996040,building,Virginia,VA,Fairfax County,,,56049,38.75082,-77.19627
00269166415,building,Georgia,GA,Fulton County,,Cox Data Center,127858,34.0362,-84.31955
00269847438,building,Georgia,GA,Fulton County,Quality Technology Services,QTS Atlanta Data Center 1,719736,33.77768,-84.4211
00271893323,building,California,CA,Santa Clara County,Csquare,Csquare SFO3,71209,37.3721,-121.98603
00273895868,building,Virginia,VA,Loudoun County,Centersquare,Centersquare IAD3,130748,38.98092,-77.44425
00273896089,building,Virginia,VA,Loudoun County,Centersquare,Centersquare IAD2-A,48153,38.98442,-77.42382
00273896096,building,Virginia,VA,Loudoun County,CyrusOne,,127744,38.98489,-77.42565
00273896102,building,Virginia,VA,Loudoun County,Centersquare,Centersquare IAD2-B,71819,38.9836,-77.42411
00278560778,building,Georgia,GA,Fulton County,Digital Realty,Digital Realty Data Center,128785,33.65703,-84.4152
00279410762,building,New Jersey,NJ,Hudson County,Cyxtera,Cyxtera (Digital Realty Trust) Citibank Data Center,58356,40.76076,-74.02576
00279410766,building,New Jersey,NJ,Hudson County,Digital Realty,Digital Realty New Jersey EWR10,126960,40.76183,-74.02502
00283051469,building,Washington,WA,Grant County,,,151976,47.24621,-119.81323
00283051470,building,Washington,WA,Grant County,,,133363,47.24765,-119.81319
00283051471,building,Washington,WA,Grant County,,,135310,47.24617,-119.81576
00283051475,building,Washington,WA,Grant County,,,246778,47.25257,-119.81966
00283051478,building,Washington,WA,Grant County,,,151213,47.24674,-119.82887
00283051481,building,Washington,WA,Grant County,,,35848,47.24599,-119.82979
00283051482,building,Washington,WA,Grant County,,,35925,47.24599,-119.82917
00283051483,building,Washington,WA,Grant County,,,33824,47.24599,-119.82816
00283051484,building,Washington,WA,Grant County,,,33688,47.246,-119.82754
00283051485,building,Washington,WA,Grant County,,,19067,47.24607,-119.82866
00284044002,building,Georgia,GA,Cobb County,datasite,DataSite Atlanta,77660,33.92551,-84.48162
00288909509,building,Missouri,MO,Platte County,,,30923,39.29012,-94.68505
00289620443,building,California,CA,San Francisco County,Digital Realty,Digital Realty San Francisco SFO10,104867,37.7236,-122.39794
00289884123,building,New York,NY,New York County,,33 Thomas Street,30791,40.71652,-74.00591
00290101976,building,Idaho,ID,Madison County,,VentureData,18269,43.82524,-111.78209
00290307022,building,Arizona,AZ,Maricopa County,"Cogent Communications, Inc.",Cogent Data Center,51675,33.40026,-112.0479
00290703004,building,Texas,TX,Dallas County,CoreSpace,CoreSpace Dallas,31626,32.81756,-96.87306
00292506449,building,Colorado,CO,Arapahoe County,,,108473,39.59013,-104.84696
00292506452,building,Colorado,CO,Arapahoe County,,zColo by Zayo,62177,39.59135,-104.84704
00293211683,building,Washington,WA,King County,Sabey,Intergate Seattle East Building 5,200124,47.49192,-122.28974
00293211686,building,Washington,WA,King County,Sabey,Intergate Seattle East Building 3,203387,47.49356,-122.2903
00293211687,building,Washington,WA,King County,Digital Realty,Intergate Seattle East Building 4,116828,47.49341,-122.28886
00296374269,building,Pennsylvania,PA,Lehigh County,Flexential,Flexential Allentown data center,48995,40.6357,-75.45757
00298126010,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty ACC4,294156,39.0179,-77.46255
00298127059,building,Virginia,VA,Loudoun County,Equinix,Equinix Ashburn DC1,59757,39.01556,-77.46033
00298127361,building,Virginia,VA,Loudoun County,Equinix,Equinix Ashburn DC5,94665,39.01599,-77.46125
00298127420,building,Virginia,VA,Loudoun County,Equinix,Equinix Ashburn DC11,132897,39.01493,-77.4588
00298242260,building,Virginia,VA,Loudoun County,Equinix,Equinix Ashburn DC3,186227,39.02195,-77.46029
00298242335,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty ACC3,151562,39.01994,-77.45984
00299388896,building,California,CA,Santa Clara County,"CoreSite Real Estate 1656 McCarthy, L.P.",CoreSite SV2,89939,37.40568,-121.91624
00299927846,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD76,138071,38.99379,-77.45051
00299929061,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon IAD12,149598,38.98872,-77.44767
00299946152,building,Virginia,VA,Loudoun County,QTS Data Centers,,10175,38.99464,-77.4479
00300162674,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty ACC5,298859,39.02011,-77.46307
00300162675,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty ACC6,226152,39.02107,-77.46359
00300162689,building,Virginia,VA,Loudoun County,Lumen Technologies,Level 3 Ashburn,49022,39.02217,-77.4576
00300163074,building,Virginia,VA,Loudoun County,Centersquare,Centersquare IAD4-B,90029,39.02214,-77.45361
00300163083,building,Virginia,VA,Loudoun County,NTT,NTT Ashburn VA1 Data Center,138507,39.02276,-77.45487
00300952513,building,Arizona,AZ,Maricopa County,Digital Realty,Digital Realty Phoenix PHX15,294678,33.27497,-111.88663
00300959969,building,Arizona,AZ,Maricopa County,H5,H5 Phoenix,50925,33.27691,-111.88591
00300959970,building,Arizona,AZ,Maricopa County,CyrusOne,CyrusOne PHX1,137355,33.27086,-111.88191
00300969250,building,Virginia,VA,Loudoun County,Equinix,Equinix DC13,125613,39.01254,-77.47539
00300969614,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty Northern Virginia IAD14,134503,39.00334,-77.48709
00300969615,building,Virginia,VA,Loudoun County,Amazon Web Services,Amazon Web Services Building C,116698,39.00275,-77.48545
00300969616,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty Northern Virginia IAD12,180269,39.00202,-77.48335
00300969617,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty Building A,133113,39.00275,-77.48195
00300969619,building,Virginia,VA,Loudoun County,Digital Realty,Digital Realty Northern Virginia IAD24,114428,39.00429,-77.48435
00300970759,building,Virginia,VA,Loudoun County,Databank,Databank Ashburn IAD1,144740,39.01555,-77.48214
00300970761,building,Virginia,VA,Loudoun County,,Golds Gym Ashburn,54700,39.0156,-77.48327
00300974499,building,Arizona,AZ,Maricopa County,Apple Inc.,Apple Data Center,1338261,33.34702,-111.60406
00317466755,building,Illinois,IL,Lake County,VISA,VISA,55001,42.21676,-87.95285
00318069356,building,New Mexico,NM,Santa Fe County,SONM,John F. Simms Building,31727,35.67244,-105.95658
00319857331,building,Texas,TX,Bexar County,Lumen Technologies,Lumen San Antonio 2,12722,29.43828,-98.50652
00321385147,building,Oregon,OR,Crook County,,,269642,44.29588,-120.88726
00325096144,building,Oregon,OR,Washington County,,Adobe Data Center,89232,45.55018,-122.93181
00328702378,building,Oregon,OR,Washington County,,Stack Infrastructure Portland 2 Data Center,215217,45.54731,-122.89745
00328702750,building,Oregon,OR,Washington County,Digital Realty,Digital Realty PDX10 Data Center,68807,45.54762,-122.89196
00328703598,building,Oregon,OR,Washington County,Flexential,Flexential,41245,45.54982,-122.89085
00328703599,building,Oregon,OR,Washington County,Flexential,Flexential Portland - Hillsboro 1,44088,45.55033,-122.8922
00329551673,building,Kentucky,KY,Jefferson County,Flexential,Flexential Louisville - East,34794,38.2772,-85.50724
00330276516,building,Kentucky,KY,Jefferson County,Flexential,Flexential Louisville - Downtown,36525,38.2425,-85.73335
00334264478,building,Pennsylvania,PA,Philadelphia County,,Terminal Commerce Building,119659,39.95981,-75.16083
00335468616,building,Washington,WA,Spokane County,,TierPoint,14435,47.67192,-117.09593
00336387583,building,Maryland,MD,Baltimore city,,Baltimore Technology Park,30131,39.27538,-76.62553
00337126739,building,Washington,WA,King County,Sabey,Intergate Seattle West Building C,19791,47.49413,-122.29441
00337126741,building,Washington,WA,King County,Sabey,Intergate Seattle West Building B,19140,47.49308,-122.29368
00337126742,building,Washington,WA,King County,Sabey,Intergate Seattle West Building A,38547,47.49215,-122.29332
00337127817,building,Washington,WA,Grant County,,Vantage WA11,147430,47.25016,-119.81449
00337127824,building,Washington,WA,Grant County,NTT,NTT Data Quincy,99760,47.24359,-119.86571
00337127832,building,Washington,WA,Grant County,,,44365,47.23882,-119.85936
00337127833,building,Washington,WA,Grant County,,,32106,47.23826,-119.85937
00342664739,building,Iowa,IA,Scott County,,Geneseo Communications Inc,53983,41.55027,-90.48241
00343593591,building,Illinois,IL,DuPage County,,,14550,41.90535,-88.21951
00345650474,building,New Jersey,NJ,Middlesex County,,,61263,40.55282,-74.45668
00349925359,building,Indiana,IN,Hancock County,Verizon Wireless,,21005,39.71718,-85.94133
00354590432,building,New Jersey,NJ,Hudson County,,,34462,40.78474,-74.06436
00355926681,building,Utah,UT,Salt Lake County,Flexential,Flexential Salt Lake City - South Valley,30547,40.62035,-111.98605
00358455179,building,California,CA,Santa Clara County,Digital Realty,Digital Realty Silicon Valley SC1,297948,37.36169,-121.94391
00358946546,building,California,CA,Alameda County,,QES Computers,941,37.69948,-121.9038
00359930465,building,Washington,WA,King County,Equinix,Equinix SE3 Data Center,12575,47.61442,-122.33974
00362662493,building,New Jersey,NJ,Middlesex County,Quality Technology Services,QTS Piscataway Data Center,343444,40.55696,-74.48401
00363017375,building,Maryland,MD,Prince George's County,,AiNET,43057,39.05282,-76.92591
